Id,dest,cap,arr,dep,inb,type
0,1,40,566,0,1,Inbound train with special treatment.
1,1,40,434,0,1,Inbound train with special treatment.
2,1,40,345,0,1,Inbound train with special treatment.
3,2,40,514,0,1,Inbound train with special treatment.
4,2,40,68,0,1,Inbound train with special treatment.
5,2,40,420,0,1,Inbound train with special treatment.
6,1,40,108,0,1,Inbound train with special treatment.
7,2,40,437,0,1,Inbound train with special treatment.
8,1,40,542,0,1,Inbound train with special treatment.
9,2,40,164,0,1,Inbound train with special treatment.
10,2,40,589,0,1,Inbound train with special treatment.
11,1,40,487,0,1,Inbound train with special treatment.
12,1,40,468,0,1,Inbound train with special treatment.
13,1,40,92,0,1,Inbound train with special treatment.
14,2,40,578,0,1,Inbound train with special treatment.
15,2,40,279,0,1,Inbound train with special treatment.
16,2,40,276,0,1,Inbound train with special treatment.
17,1,40,305,0,1,Inbound train with special treatment.
18,2,40,74,0,1,Inbound train with special treatment.
19,1,40,36,0,1,Inbound train with special treatment.
20,2,40,0,1283,0,Outbound train that leaves the yard from the departure tracks.
21,1,40,0,1282,0,Outbound train that leaves the yard from the departure tracks.
22,1,40,0,1055,0,Outbound train that leaves the yard from the departure tracks.
23,2,40,0,1116,0,Outbound train that leaves the yard from the departure tracks.
24,2,40,0,1001,0,Outbound train that leaves the yard from the departure tracks.
25,2,40,0,1384,0,Outbound train that leaves the yard from the departure tracks.
26,2,40,0,934,0,Outbound train that leaves the yard from the departure tracks.
27,2,40,0,1018,0,Outbound train that leaves the yard from the departure tracks.
28,1,40,0,898,0,Outbound train that leaves the yard from the departure tracks.
29,1,40,0,974,0,Outbound train that leaves the yard from the departure tracks.
30,1,40,0,1389,0,Outbound train that leaves the yard from the departure tracks.
31,1,40,0,1074,0,Outbound train that leaves the yard from the departure tracks.
32,1,40,0,1262,0,Outbound train that leaves the yard from the departure tracks.
33,1,40,0,1045,0,Outbound train that leaves the yard from the departure tracks.
34,2,40,0,911,0,Outbound train that leaves the yard from the departure tracks.
35,2,40,0,1215,0,Outbound train that leaves the yard from the departure tracks.
36,2,40,0,1259,0,Outbound train that leaves the yard from the departure tracks.
37,2,40,0,902,0,Outbound train that leaves the yard from the departure tracks.
38,1,40,0,949,0,Outbound train that leaves the yard from the departure tracks.
39,1,40,0,1248,0,Outbound train that leaves the yard from the departure tracks.
