Id,dest,cap,arr,dep,inb,type
0,1,40,79,0,1,Inbound train without any special treatment.
1,2,40,487,0,1,Inbound train without any special treatment.
2,1,40,21,0,1,Inbound train without any special treatment.
3,2,40,409,0,1,Inbound train without any special treatment.
4,2,40,316,0,1,Inbound train without any special treatment.
5,1,40,0,1301,0,Outbound train that leaves the yard from the classification tracks.
6,1,40,0,1311,0,Outbound train that leaves the yard from the classification tracks.
7,2,40,0,1167,0,Outbound train that leaves the yard from the classification tracks.
8,1,40,0,1014,0,Outbound train that leaves the yard from the classification tracks.
9,2,40,0,953,0,Outbound train that leaves the yard from the classification tracks.
