Id,dest,cap,arr,dep,inb,type
0,2,40,434,0,1,Inbound train without any special treatment.
1,1,40,497,0,1,Inbound train without any special treatment.
2,1,40,106,0,1,Inbound train with special treatment.
3,2,40,286,0,1,Inbound train with special treatment.
4,1,40,266,0,1,Inbound train with special treatment.
5,2,40,0,1097,0,Outbound train that leaves the yard from the classification tracks.
6,1,40,0,881,0,Outbound train that leaves the yard from the classification tracks.
7,2,40,0,1192,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,1241,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,826,0,Outbound train that leaves the yard from the departure tracks.
