Id,dest,cap,arr,dep,inb,type
0,2,40,509,0,1,Inbound train without any special treatment.
1,3,40,312,0,1,Inbound train without any special treatment.
2,2,40,494,0,1,Inbound train without any special treatment.
3,1,40,514,0,1,Inbound train without any special treatment.
4,4,40,467,0,1,Inbound train without any special treatment.
5,1,40,488,0,1,Inbound train without any special treatment.
6,4,40,606,0,1,Inbound train without any special treatment.
7,3,40,179,0,1,Inbound train without any special treatment.
8,1,40,581,0,1,Inbound train without any special treatment.
9,4,40,267,0,1,Inbound train without any special treatment.
10,3,40,360,0,1,Inbound train with special treatment.
11,1,40,237,0,1,Inbound train with special treatment.
12,3,40,385,0,1,Inbound train with special treatment.
13,2,40,90,0,1,Inbound train with special treatment.
14,4,40,541,0,1,Inbound train with special treatment.
15,5,40,374,0,1,Inbound train with special treatment.
16,4,40,383,0,1,Inbound train with special treatment.
17,1,40,105,0,1,Inbound train with special treatment.
18,1,40,513,0,1,Inbound train with special treatment.
19,2,40,207,0,1,Inbound train with special treatment.
20,2,40,0,1115,0,Outbound train that leaves the yard from the classification tracks.
21,3,40,0,891,0,Outbound train that leaves the yard from the classification tracks.
22,5,40,0,967,0,Outbound train that leaves the yard from the classification tracks.
23,1,40,0,1034,0,Outbound train that leaves the yard from the classification tracks.
24,2,40,0,971,0,Outbound train that leaves the yard from the classification tracks.
25,1,40,0,999,0,Outbound train that leaves the yard from the classification tracks.
26,4,40,0,864,0,Outbound train that leaves the yard from the classification tracks.
27,3,40,0,828,0,Outbound train that leaves the yard from the classification tracks.
28,1,40,0,956,0,Outbound train that leaves the yard from the classification tracks.
29,4,40,0,822,0,Outbound train that leaves the yard from the classification tracks.
30,3,40,0,865,0,Outbound train that leaves the yard from the departure tracks.
31,3,40,0,844,0,Outbound train that leaves the yard from the departure tracks.
32,4,40,0,855,0,Outbound train that leaves the yard from the departure tracks.
33,5,40,0,962,0,Outbound train that leaves the yard from the departure tracks.
34,5,40,0,833,0,Outbound train that leaves the yard from the departure tracks.
35,5,40,0,1044,0,Outbound train that leaves the yard from the departure tracks.
36,1,40,0,904,0,Outbound train that leaves the yard from the departure tracks.
37,2,40,0,893,0,Outbound train that leaves the yard from the departure tracks.
38,4,40,0,1003,0,Outbound train that leaves the yard from the departure tracks.
39,2,40,0,1204,0,Outbound train that leaves the yard from the departure tracks.
