Id,dest,cap,arr,dep,inb,type
0,1,40,400,0,1,Inbound train without any special treatment.
1,1,40,493,0,1,Inbound train without any special treatment.
2,1,40,487,0,1,Inbound train with special treatment.
3,1,40,28,0,1,Inbound train with special treatment.
4,1,40,110,0,1,Inbound train with special treatment.
5,1,40,0,882,0,Outbound train that leaves the yard from the classification tracks.
6,1,40,0,1216,0,Outbound train that leaves the yard from the classification tracks.
7,1,40,0,1160,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,956,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,1223,0,Outbound train that leaves the yard from the departure tracks.
