Id,dest,cap,arr,dep,inb,type
0,1,40,137,0,1,Inbound train without any special treatment.
1,1,40,74,0,1,Inbound train without any special treatment.
2,1,40,93,0,1,Inbound train without any special treatment.
3,1,40,36,0,1,Inbound train without any special treatment.
4,1,40,361,0,1,Inbound train without any special treatment.
5,1,40,0,1379,0,Outbound train that leaves the yard from the classification tracks.
6,1,40,0,1345,0,Outbound train that leaves the yard from the classification tracks.
7,1,40,0,968,0,Outbound train that leaves the yard from the classification tracks.
8,1,40,0,1240,0,Outbound train that leaves the yard from the classification tracks.
9,1,40,0,915,0,Outbound train that leaves the yard from the classification tracks.
