Id,dest,cap,arr,dep,inb,type
0,2,40,60,0,1,Inbound train without any special treatment.
1,5,40,584,0,1,Inbound train without any special treatment.
2,1,40,454,0,1,Inbound train with special treatment.
3,4,40,583,0,1,Inbound train with special treatment.
4,4,40,639,0,1,Inbound train with special treatment.
5,2,40,0,910,0,Outbound train that leaves the yard from the classification tracks.
6,4,40,0,772,0,Outbound train that leaves the yard from the classification tracks.
7,5,40,0,1203,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,731,0,Outbound train that leaves the yard from the departure tracks.
9,3,40,0,1320,0,Outbound train that leaves the yard from the departure tracks.
