Id,dest,cap,arr,dep,inb,type
0,1,40,29,0,1,Inbound train without any special treatment.
1,3,40,481,0,1,Inbound train without any special treatment.
2,5,40,753,0,1,Inbound train without any special treatment.
3,1,40,58,0,1,Inbound train without any special treatment.
4,5,40,328,0,1,Inbound train without any special treatment.
5,2,40,163,0,1,Inbound train without any special treatment.
6,2,40,748,0,1,Inbound train without any special treatment.
7,2,40,222,0,1,Inbound train without any special treatment.
8,3,40,184,0,1,Inbound train without any special treatment.
9,1,40,267,0,1,Inbound train without any special treatment.
10,2,40,723,0,1,Inbound train with special treatment.
11,2,40,605,0,1,Inbound train with special treatment.
12,2,40,430,0,1,Inbound train with special treatment.
13,4,40,574,0,1,Inbound train with special treatment.
14,5,40,472,0,1,Inbound train with special treatment.
15,1,40,606,0,1,Inbound train with special treatment.
16,4,40,61,0,1,Inbound train with special treatment.
17,1,40,36,0,1,Inbound train with special treatment.
18,3,40,530,0,1,Inbound train with special treatment.
19,4,40,511,0,1,Inbound train with special treatment.
20,1,40,0,1035,0,Outbound train that leaves the yard from the classification tracks.
21,1,40,0,1380,0,Outbound train that leaves the yard from the classification tracks.
22,5,40,0,947,0,Outbound train that leaves the yard from the classification tracks.
23,2,40,0,1125,0,Outbound train that leaves the yard from the classification tracks.
24,4,40,0,940,0,Outbound train that leaves the yard from the classification tracks.
25,3,40,0,783,0,Outbound train that leaves the yard from the classification tracks.
26,4,40,0,1024,0,Outbound train that leaves the yard from the classification tracks.
27,1,40,0,640,0,Outbound train that leaves the yard from the classification tracks.
28,2,40,0,786,0,Outbound train that leaves the yard from the classification tracks.
29,4,40,0,875,0,Outbound train that leaves the yard from the classification tracks.
30,3,40,0,1014,0,Outbound train that leaves the yard from the departure tracks.
31,2,40,0,705,0,Outbound train that leaves the yard from the departure tracks.
32,4,40,0,911,0,Outbound train that leaves the yard from the departure tracks.
33,5,40,0,982,0,Outbound train that leaves the yard from the departure tracks.
34,3,40,0,1161,0,Outbound train that leaves the yard from the departure tracks.
35,5,40,0,911,0,Outbound train that leaves the yard from the departure tracks.
36,3,40,0,1315,0,Outbound train that leaves the yard from the departure tracks.
37,1,40,0,747,0,Outbound train that leaves the yard from the departure tracks.
38,2,40,0,689,0,Outbound train that leaves the yard from the departure tracks.
39,5,40,0,1399,0,Outbound train that leaves the yard from the departure tracks.
