Id,dest,cap,arr,dep,inb,type
0,1,40,61,0,1,Inbound train without any special treatment.
1,2,40,291,0,1,Inbound train without any special treatment.
2,1,40,104,0,1,Inbound train with special treatment.
3,1,40,752,0,1,Inbound train with special treatment.
4,2,40,658,0,1,Inbound train with special treatment.
5,2,40,0,841,0,Outbound train that leaves the yard from the classification tracks.
6,1,40,0,1006,0,Outbound train that leaves the yard from the classification tracks.
7,2,40,0,889,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,1079,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,1046,0,Outbound train that leaves the yard from the departure tracks.
