Id,dest,cap,arr,dep,inb,type
0,1,40,766,0,1,Inbound train without any special treatment.
1,2,40,196,0,1,Inbound train without any special treatment.
2,1,40,700,0,1,Inbound train with special treatment.
3,2,40,663,0,1,Inbound train with special treatment.
4,2,40,742,0,1,Inbound train with special treatment.
5,1,40,0,1122,0,Outbound train that leaves the yard from the classification tracks.
6,1,40,0,1158,0,Outbound train that leaves the yard from the classification tracks.
7,2,40,0,751,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,1266,0,Outbound train that leaves the yard from the departure tracks.
9,2,40,0,753,0,Outbound train that leaves the yard from the departure tracks.
