Id,dest,cap,arr,dep,inb,type
0,2,40,667,0,1,Inbound train without any special treatment.
1,1,40,779,0,1,Inbound train without any special treatment.
2,2,40,101,0,1,Inbound train without any special treatment.
3,1,40,182,0,1,Inbound train without any special treatment.
4,1,40,238,0,1,Inbound train without any special treatment.
5,1,40,766,0,1,Inbound train with special treatment.
6,1,40,54,0,1,Inbound train with special treatment.
7,2,40,538,0,1,Inbound train with special treatment.
8,2,40,792,0,1,Inbound train with special treatment.
9,2,40,761,0,1,Inbound train with special treatment.
10,1,40,0,1318,0,Outbound train that leaves the yard from the classification tracks.
11,1,40,0,863,0,Outbound train that leaves the yard from the classification tracks.
12,1,40,0,1145,0,Outbound train that leaves the yard from the classification tracks.
13,1,40,0,611,0,Outbound train that leaves the yard from the classification tracks.
14,2,40,0,1232,0,Outbound train that leaves the yard from the classification tracks.
15,2,40,0,1220,0,Outbound train that leaves the yard from the departure tracks.
16,2,40,0,1069,0,Outbound train that leaves the yard from the departure tracks.
17,2,40,0,1070,0,Outbound train that leaves the yard from the departure tracks.
18,1,40,0,812,0,Outbound train that leaves the yard from the departure tracks.
19,2,40,0,637,0,Outbound train that leaves the yard from the departure tracks.
