Id,dest,cap,arr,dep,inb,type
0,1,40,266,0,1,Inbound train without any special treatment.
1,2,40,90,0,1,Inbound train without any special treatment.
2,1,40,230,0,1,Inbound train with special treatment.
3,1,40,539,0,1,Inbound train with special treatment.
4,2,40,82,0,1,Inbound train with special treatment.
5,1,40,0,668,0,Outbound train that leaves the yard from the classification tracks.
6,1,40,0,1194,0,Outbound train that leaves the yard from the classification tracks.
7,1,40,0,1301,0,Outbound train that leaves the yard from the departure tracks.
8,2,40,0,1020,0,Outbound train that leaves the yard from the departure tracks.
9,2,40,0,807,0,Outbound train that leaves the yard from the departure tracks.
