Id,dest,cap,arr,dep,inb,type
0,2,40,124,0,1,Inbound train without any special treatment.
1,1,40,278,0,1,Inbound train without any special treatment.
2,1,40,416,0,1,Inbound train without any special treatment.
3,1,40,241,0,1,Inbound train without any special treatment.
4,1,40,208,0,1,Inbound train without any special treatment.
5,1,40,514,0,1,Inbound train with special treatment.
6,1,40,714,0,1,Inbound train with special treatment.
7,2,40,527,0,1,Inbound train with special treatment.
8,1,40,42,0,1,Inbound train with special treatment.
9,1,40,491,0,1,Inbound train with special treatment.
10,2,40,0,797,0,Outbound train that leaves the yard from the classification tracks.
11,2,40,0,665,0,Outbound train that leaves the yard from the classification tracks.
12,1,40,0,998,0,Outbound train that leaves the yard from the classification tracks.
13,1,40,0,1376,0,Outbound train that leaves the yard from the classification tracks.
14,2,40,0,1005,0,Outbound train that leaves the yard from the classification tracks.
15,2,40,0,1336,0,Outbound train that leaves the yard from the departure tracks.
16,1,40,0,1410,0,Outbound train that leaves the yard from the departure tracks.
17,1,40,0,702,0,Outbound train that leaves the yard from the departure tracks.
18,2,40,0,1377,0,Outbound train that leaves the yard from the departure tracks.
19,1,40,0,729,0,Outbound train that leaves the yard from the departure tracks.
