Id,dest,cap,arr,dep,inb,type
0,2,40,561,0,1,Inbound train without any special treatment.
1,2,40,688,0,1,Inbound train without any special treatment.
2,1,40,291,0,1,Inbound train without any special treatment.
3,2,40,520,0,1,Inbound train without any special treatment.
4,1,40,247,0,1,Inbound train without any special treatment.
5,2,40,314,0,1,Inbound train with special treatment.
6,2,40,549,0,1,Inbound train with special treatment.
7,2,40,381,0,1,Inbound train with special treatment.
8,1,40,153,0,1,Inbound train with special treatment.
9,1,40,557,0,1,Inbound train with special treatment.
10,1,40,0,922,0,Outbound train that leaves the yard from the classification tracks.
11,2,40,0,769,0,Outbound train that leaves the yard from the classification tracks.
12,2,40,0,1180,0,Outbound train that leaves the yard from the classification tracks.
13,1,40,0,627,0,Outbound train that leaves the yard from the classification tracks.
14,2,40,0,1362,0,Outbound train that leaves the yard from the classification tracks.
15,1,40,0,624,0,Outbound train that leaves the yard from the departure tracks.
16,1,40,0,854,0,Outbound train that leaves the yard from the departure tracks.
17,2,40,0,938,0,Outbound train that leaves the yard from the departure tracks.
18,2,40,0,726,0,Outbound train that leaves the yard from the departure tracks.
19,1,40,0,970,0,Outbound train that leaves the yard from the departure tracks.
