Id,dest,cap,arr,dep,inb,type
0,1,40,745,0,1,Inbound train without any special treatment.
1,1,40,297,0,1,Inbound train without any special treatment.
2,2,40,116,0,1,Inbound train without any special treatment.
3,2,40,756,0,1,Inbound train without any special treatment.
4,1,40,607,0,1,Inbound train without any special treatment.
5,2,40,653,0,1,Inbound train without any special treatment.
6,1,40,522,0,1,Inbound train without any special treatment.
7,2,40,387,0,1,Inbound train without any special treatment.
8,2,40,780,0,1,Inbound train without any special treatment.
9,2,40,114,0,1,Inbound train without any special treatment.
10,1,40,342,0,1,Inbound train with special treatment.
11,1,40,370,0,1,Inbound train with special treatment.
12,2,40,142,0,1,Inbound train with special treatment.
13,1,40,234,0,1,Inbound train with special treatment.
14,1,40,623,0,1,Inbound train with special treatment.
15,2,40,740,0,1,Inbound train with special treatment.
16,2,40,184,0,1,Inbound train with special treatment.
17,2,40,267,0,1,Inbound train with special treatment.
18,2,40,418,0,1,Inbound train with special treatment.
19,1,40,809,0,1,Inbound train with special treatment.
20,2,40,0,882,0,Outbound train that leaves the yard from the classification tracks.
21,1,40,0,934,0,Outbound train that leaves the yard from the classification tracks.
22,2,40,0,1243,0,Outbound train that leaves the yard from the classification tracks.
23,2,40,0,858,0,Outbound train that leaves the yard from the classification tracks.
24,1,40,0,850,0,Outbound train that leaves the yard from the classification tracks.
25,1,40,0,738,0,Outbound train that leaves the yard from the classification tracks.
26,1,40,0,675,0,Outbound train that leaves the yard from the classification tracks.
27,1,40,0,1006,0,Outbound train that leaves the yard from the classification tracks.
28,1,40,0,1142,0,Outbound train that leaves the yard from the classification tracks.
29,2,40,0,906,0,Outbound train that leaves the yard from the classification tracks.
30,1,40,0,988,0,Outbound train that leaves the yard from the departure tracks.
31,2,40,0,662,0,Outbound train that leaves the yard from the departure tracks.
32,1,40,0,655,0,Outbound train that leaves the yard from the departure tracks.
33,2,40,0,1191,0,Outbound train that leaves the yard from the departure tracks.
34,2,40,0,1403,0,Outbound train that leaves the yard from the departure tracks.
35,2,40,0,849,0,Outbound train that leaves the yard from the departure tracks.
36,1,40,0,782,0,Outbound train that leaves the yard from the departure tracks.
37,2,40,0,1117,0,Outbound train that leaves the yard from the departure tracks.
38,2,40,0,677,0,Outbound train that leaves the yard from the departure tracks.
39,1,40,0,1371,0,Outbound train that leaves the yard from the departure tracks.
