Id,dest,cap,arr,dep,inb,type
0,3,40,54,0,1,Inbound train without any special treatment.
1,1,40,395,0,1,Inbound train without any special treatment.
2,5,40,45,0,1,Inbound train with special treatment.
3,2,40,273,0,1,Inbound train with special treatment.
4,1,40,446,0,1,Inbound train with special treatment.
5,1,40,0,1275,0,Outbound train that leaves the yard from the classification tracks.
6,2,40,0,1105,0,Outbound train that leaves the yard from the classification tracks.
7,5,40,0,943,0,Outbound train that leaves the yard from the departure tracks.
8,3,40,0,633,0,Outbound train that leaves the yard from the departure tracks.
9,4,40,0,1245,0,Outbound train that leaves the yard from the departure tracks.
