Id,dest,cap,arr,dep,inb,type
0,1,40,499,0,1,Inbound train without any special treatment.
1,2,40,168,0,1,Inbound train without any special treatment.
2,2,40,486,0,1,Inbound train without any special treatment.
3,1,40,418,0,1,Inbound train without any special treatment.
4,1,40,480,0,1,Inbound train without any special treatment.
5,2,40,450,0,1,Inbound train without any special treatment.
6,1,40,621,0,1,Inbound train without any special treatment.
7,2,40,460,0,1,Inbound train without any special treatment.
8,1,40,27,0,1,Inbound train without any special treatment.
9,2,40,350,0,1,Inbound train without any special treatment.
10,1,40,783,0,1,Inbound train with special treatment.
11,2,40,759,0,1,Inbound train with special treatment.
12,2,40,780,0,1,Inbound train with special treatment.
13,2,40,449,0,1,Inbound train with special treatment.
14,2,40,194,0,1,Inbound train with special treatment.
15,1,40,141,0,1,Inbound train with special treatment.
16,2,40,500,0,1,Inbound train with special treatment.
17,2,40,197,0,1,Inbound train with special treatment.
18,2,40,117,0,1,Inbound train with special treatment.
19,1,40,87,0,1,Inbound train with special treatment.
20,2,40,0,798,0,Outbound train that leaves the yard from the classification tracks.
21,2,40,0,1169,0,Outbound train that leaves the yard from the classification tracks.
22,2,40,0,1078,0,Outbound train that leaves the yard from the classification tracks.
23,1,40,0,803,0,Outbound train that leaves the yard from the classification tracks.
24,1,40,0,764,0,Outbound train that leaves the yard from the classification tracks.
25,1,40,0,661,0,Outbound train that leaves the yard from the classification tracks.
26,2,40,0,985,0,Outbound train that leaves the yard from the classification tracks.
27,2,40,0,735,0,Outbound train that leaves the yard from the classification tracks.
28,1,40,0,788,0,Outbound train that leaves the yard from the classification tracks.
29,1,40,0,1123,0,Outbound train that leaves the yard from the classification tracks.
30,2,40,0,745,0,Outbound train that leaves the yard from the departure tracks.
31,1,40,0,834,0,Outbound train that leaves the yard from the departure tracks.
32,2,40,0,642,0,Outbound train that leaves the yard from the departure tracks.
33,2,40,0,1028,0,Outbound train that leaves the yard from the departure tracks.
34,2,40,0,904,0,Outbound train that leaves the yard from the departure tracks.
35,2,40,0,792,0,Outbound train that leaves the yard from the departure tracks.
36,1,40,0,882,0,Outbound train that leaves the yard from the departure tracks.
37,1,40,0,1205,0,Outbound train that leaves the yard from the departure tracks.
38,1,40,0,1346,0,Outbound train that leaves the yard from the departure tracks.
39,1,40,0,1393,0,Outbound train that leaves the yard from the departure tracks.
