Id,dest,cap,arr,dep,inb,type
0,2,40,471,0,1,Inbound train without any special treatment.
1,1,40,147,0,1,Inbound train without any special treatment.
2,1,40,241,0,1,Inbound train without any special treatment.
3,5,40,63,0,1,Inbound train without any special treatment.
4,5,40,573,0,1,Inbound train without any special treatment.
5,5,40,311,0,1,Inbound train with special treatment.
6,1,40,709,0,1,Inbound train with special treatment.
7,3,40,97,0,1,Inbound train with special treatment.
8,3,40,744,0,1,Inbound train with special treatment.
9,2,40,13,0,1,Inbound train with special treatment.
10,4,40,0,841,0,Outbound train that leaves the yard from the classification tracks.
11,5,40,0,1353,0,Outbound train that leaves the yard from the classification tracks.
12,3,40,0,1164,0,Outbound train that leaves the yard from the classification tracks.
13,4,40,0,949,0,Outbound train that leaves the yard from the classification tracks.
14,3,40,0,1395,0,Outbound train that leaves the yard from the classification tracks.
15,1,40,0,1270,0,Outbound train that leaves the yard from the departure tracks.
16,2,40,0,737,0,Outbound train that leaves the yard from the departure tracks.
17,5,40,0,1162,0,Outbound train that leaves the yard from the departure tracks.
18,1,40,0,1367,0,Outbound train that leaves the yard from the departure tracks.
19,2,40,0,1259,0,Outbound train that leaves the yard from the departure tracks.
