Id,dest,cap,arr,dep,inb,type
0,1,40,606,0,1,Inbound train without any special treatment.
1,2,40,111,0,1,Inbound train without any special treatment.
2,1,40,184,0,1,Inbound train with special treatment.
3,2,40,345,0,1,Inbound train with special treatment.
4,1,40,603,0,1,Inbound train with special treatment.
5,1,40,0,1316,0,Outbound train that leaves the yard from the classification tracks.
6,2,40,0,825,0,Outbound train that leaves the yard from the classification tracks.
7,2,40,0,1239,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,634,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,1219,0,Outbound train that leaves the yard from the departure tracks.
