Id,dest,cap,arr,dep,inb,type
0,2,40,597,0,1,Inbound train without any special treatment.
1,2,40,428,0,1,Inbound train without any special treatment.
2,2,40,774,0,1,Inbound train without any special treatment.
3,2,40,404,0,1,Inbound train without any special treatment.
4,2,40,86,0,1,Inbound train without any special treatment.
5,2,40,667,0,1,Inbound train with special treatment.
6,1,40,126,0,1,Inbound train with special treatment.
7,2,40,276,0,1,Inbound train with special treatment.
8,1,40,784,0,1,Inbound train with special treatment.
9,2,40,588,0,1,Inbound train with special treatment.
10,1,40,0,1229,0,Outbound train that leaves the yard from the classification tracks.
11,1,40,0,635,0,Outbound train that leaves the yard from the classification tracks.
12,2,40,0,1199,0,Outbound train that leaves the yard from the classification tracks.
13,2,40,0,892,0,Outbound train that leaves the yard from the classification tracks.
14,1,40,0,736,0,Outbound train that leaves the yard from the classification tracks.
15,1,40,0,965,0,Outbound train that leaves the yard from the departure tracks.
16,2,40,0,802,0,Outbound train that leaves the yard from the departure tracks.
17,2,40,0,1295,0,Outbound train that leaves the yard from the departure tracks.
18,2,40,0,1004,0,Outbound train that leaves the yard from the departure tracks.
19,1,40,0,842,0,Outbound train that leaves the yard from the departure tracks.
