Id,dest,cap,arr,dep,inb,type
0,2,40,252,0,1,Inbound train without any special treatment.
1,2,40,342,0,1,Inbound train without any special treatment.
2,2,40,320,0,1,Inbound train without any special treatment.
3,2,40,178,0,1,Inbound train without any special treatment.
4,2,40,705,0,1,Inbound train without any special treatment.
5,1,40,65,0,1,Inbound train without any special treatment.
6,2,40,362,0,1,Inbound train without any special treatment.
7,2,40,589,0,1,Inbound train without any special treatment.
8,1,40,663,0,1,Inbound train without any special treatment.
9,2,40,360,0,1,Inbound train without any special treatment.
10,1,40,706,0,1,Inbound train with special treatment.
11,1,40,508,0,1,Inbound train with special treatment.
12,1,40,123,0,1,Inbound train with special treatment.
13,1,40,615,0,1,Inbound train with special treatment.
14,2,40,648,0,1,Inbound train with special treatment.
15,1,40,726,0,1,Inbound train with special treatment.
16,2,40,562,0,1,Inbound train with special treatment.
17,1,40,21,0,1,Inbound train with special treatment.
18,1,40,777,0,1,Inbound train with special treatment.
19,2,40,584,0,1,Inbound train with special treatment.
20,2,40,0,1297,0,Outbound train that leaves the yard from the classification tracks.
21,1,40,0,1093,0,Outbound train that leaves the yard from the classification tracks.
22,1,40,0,1004,0,Outbound train that leaves the yard from the classification tracks.
23,2,40,0,922,0,Outbound train that leaves the yard from the classification tracks.
24,1,40,0,1382,0,Outbound train that leaves the yard from the classification tracks.
25,1,40,0,953,0,Outbound train that leaves the yard from the classification tracks.
26,1,40,0,800,0,Outbound train that leaves the yard from the classification tracks.
27,2,40,0,616,0,Outbound train that leaves the yard from the classification tracks.
28,2,40,0,1200,0,Outbound train that leaves the yard from the classification tracks.
29,2,40,0,724,0,Outbound train that leaves the yard from the classification tracks.
30,2,40,0,1117,0,Outbound train that leaves the yard from the departure tracks.
31,1,40,0,1211,0,Outbound train that leaves the yard from the departure tracks.
32,2,40,0,1057,0,Outbound train that leaves the yard from the departure tracks.
33,1,40,0,776,0,Outbound train that leaves the yard from the departure tracks.
34,2,40,0,1328,0,Outbound train that leaves the yard from the departure tracks.
35,1,40,0,1394,0,Outbound train that leaves the yard from the departure tracks.
36,1,40,0,649,0,Outbound train that leaves the yard from the departure tracks.
37,1,40,0,1402,0,Outbound train that leaves the yard from the departure tracks.
38,2,40,0,842,0,Outbound train that leaves the yard from the departure tracks.
39,2,40,0,740,0,Outbound train that leaves the yard from the departure tracks.
