Id,dest,cap,arr,dep,inb,type
0,3,40,650,0,1,Inbound train without any special treatment.
1,3,40,773,0,1,Inbound train without any special treatment.
2,4,40,400,0,1,Inbound train without any special treatment.
3,3,40,756,0,1,Inbound train without any special treatment.
4,1,40,689,0,1,Inbound train without any special treatment.
5,4,40,358,0,1,Inbound train without any special treatment.
6,3,40,309,0,1,Inbound train without any special treatment.
7,1,40,231,0,1,Inbound train without any special treatment.
8,3,40,587,0,1,Inbound train without any special treatment.
9,5,40,716,0,1,Inbound train without any special treatment.
10,2,40,728,0,1,Inbound train with special treatment.
11,4,40,196,0,1,Inbound train with special treatment.
12,4,40,84,0,1,Inbound train with special treatment.
13,1,40,442,0,1,Inbound train with special treatment.
14,5,40,444,0,1,Inbound train with special treatment.
15,5,40,130,0,1,Inbound train with special treatment.
16,4,40,352,0,1,Inbound train with special treatment.
17,4,40,576,0,1,Inbound train with special treatment.
18,4,40,316,0,1,Inbound train with special treatment.
19,1,40,211,0,1,Inbound train with special treatment.
20,1,40,0,1204,0,Outbound train that leaves the yard from the classification tracks.
21,1,40,0,1260,0,Outbound train that leaves the yard from the classification tracks.
22,2,40,0,700,0,Outbound train that leaves the yard from the classification tracks.
23,3,40,0,819,0,Outbound train that leaves the yard from the classification tracks.
24,4,40,0,1200,0,Outbound train that leaves the yard from the classification tracks.
25,3,40,0,1361,0,Outbound train that leaves the yard from the classification tracks.
26,4,40,0,1300,0,Outbound train that leaves the yard from the classification tracks.
27,4,40,0,728,0,Outbound train that leaves the yard from the classification tracks.
28,5,40,0,719,0,Outbound train that leaves the yard from the classification tracks.
29,5,40,0,1084,0,Outbound train that leaves the yard from the classification tracks.
30,2,40,0,938,0,Outbound train that leaves the yard from the departure tracks.
31,3,40,0,616,0,Outbound train that leaves the yard from the departure tracks.
32,2,40,0,692,0,Outbound train that leaves the yard from the departure tracks.
33,1,40,0,1107,0,Outbound train that leaves the yard from the departure tracks.
34,3,40,0,1115,0,Outbound train that leaves the yard from the departure tracks.
35,5,40,0,1193,0,Outbound train that leaves the yard from the departure tracks.
36,5,40,0,1252,0,Outbound train that leaves the yard from the departure tracks.
37,1,40,0,610,0,Outbound train that leaves the yard from the departure tracks.
38,4,40,0,1247,0,Outbound train that leaves the yard from the departure tracks.
39,2,40,0,1382,0,Outbound train that leaves the yard from the departure tracks.
