Id,dest,cap,arr,dep,inb,type
0,2,40,357,0,1,Inbound train without any special treatment.
1,1,40,699,0,1,Inbound train without any special treatment.
2,2,40,15,0,1,Inbound train without any special treatment.
3,2,40,702,0,1,Inbound train without any special treatment.
4,1,40,288,0,1,Inbound train without any special treatment.
5,1,40,725,0,1,Inbound train without any special treatment.
6,2,40,739,0,1,Inbound train without any special treatment.
7,1,40,546,0,1,Inbound train without any special treatment.
8,1,40,454,0,1,Inbound train without any special treatment.
9,1,40,313,0,1,Inbound train without any special treatment.
10,2,40,714,0,1,Inbound train with special treatment.
11,1,40,690,0,1,Inbound train with special treatment.
12,1,40,688,0,1,Inbound train with special treatment.
13,2,40,602,0,1,Inbound train with special treatment.
14,2,40,642,0,1,Inbound train with special treatment.
15,1,40,738,0,1,Inbound train with special treatment.
16,2,40,437,0,1,Inbound train with special treatment.
17,1,40,74,0,1,Inbound train with special treatment.
18,1,40,317,0,1,Inbound train with special treatment.
19,1,40,444,0,1,Inbound train with special treatment.
20,2,40,0,1043,0,Outbound train that leaves the yard from the classification tracks.
21,2,40,0,918,0,Outbound train that leaves the yard from the classification tracks.
22,2,40,0,1366,0,Outbound train that leaves the yard from the classification tracks.
23,1,40,0,1270,0,Outbound train that leaves the yard from the classification tracks.
24,2,40,0,1239,0,Outbound train that leaves the yard from the classification tracks.
25,1,40,0,649,0,Outbound train that leaves the yard from the classification tracks.
26,2,40,0,908,0,Outbound train that leaves the yard from the classification tracks.
27,2,40,0,896,0,Outbound train that leaves the yard from the classification tracks.
28,2,40,0,809,0,Outbound train that leaves the yard from the classification tracks.
29,1,40,0,743,0,Outbound train that leaves the yard from the classification tracks.
30,1,40,0,1231,0,Outbound train that leaves the yard from the departure tracks.
31,1,40,0,1013,0,Outbound train that leaves the yard from the departure tracks.
32,2,40,0,1364,0,Outbound train that leaves the yard from the departure tracks.
33,1,40,0,1101,0,Outbound train that leaves the yard from the departure tracks.
34,2,40,0,1095,0,Outbound train that leaves the yard from the departure tracks.
35,2,40,0,1102,0,Outbound train that leaves the yard from the departure tracks.
36,1,40,0,926,0,Outbound train that leaves the yard from the departure tracks.
37,1,40,0,1338,0,Outbound train that leaves the yard from the departure tracks.
38,1,40,0,1098,0,Outbound train that leaves the yard from the departure tracks.
39,1,40,0,622,0,Outbound train that leaves the yard from the departure tracks.
