Id,dest,cap,arr,dep,inb,type
0,1,40,398,0,1,Inbound train without any special treatment.
1,1,40,272,0,1,Inbound train without any special treatment.
2,1,40,526,0,1,Inbound train without any special treatment.
3,1,40,508,0,1,Inbound train without any special treatment.
4,1,40,193,0,1,Inbound train without any special treatment.
5,2,40,502,0,1,Inbound train with special treatment.
6,2,40,49,0,1,Inbound train with special treatment.
7,1,40,607,0,1,Inbound train with special treatment.
8,1,40,772,0,1,Inbound train with special treatment.
9,1,40,614,0,1,Inbound train with special treatment.
10,2,40,0,1266,0,Outbound train that leaves the yard from the classification tracks.
11,1,40,0,790,0,Outbound train that leaves the yard from the classification tracks.
12,1,40,0,769,0,Outbound train that leaves the yard from the classification tracks.
13,1,40,0,766,0,Outbound train that leaves the yard from the classification tracks.
14,2,40,0,1360,0,Outbound train that leaves the yard from the classification tracks.
15,1,40,0,1156,0,Outbound train that leaves the yard from the departure tracks.
16,2,40,0,633,0,Outbound train that leaves the yard from the departure tracks.
17,2,40,0,929,0,Outbound train that leaves the yard from the departure tracks.
18,2,40,0,979,0,Outbound train that leaves the yard from the departure tracks.
19,1,40,0,1018,0,Outbound train that leaves the yard from the departure tracks.
