Id,dest,cap,arr,dep,inb,type
0,1,40,465,0,1,Inbound train without any special treatment.
1,1,40,276,0,1,Inbound train without any special treatment.
2,1,40,356,0,1,Inbound train with special treatment.
3,2,40,508,0,1,Inbound train with special treatment.
4,1,40,687,0,1,Inbound train with special treatment.
5,1,40,0,871,0,Outbound train that leaves the yard from the classification tracks.
6,2,40,0,1247,0,Outbound train that leaves the yard from the classification tracks.
7,1,40,0,702,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,1154,0,Outbound train that leaves the yard from the departure tracks.
9,2,40,0,937,0,Outbound train that leaves the yard from the departure tracks.
