Id,dest,cap,arr,dep,inb,type
0,5,40,465,0,1,Inbound train without any special treatment.
1,5,40,399,0,1,Inbound train without any special treatment.
2,2,40,153,0,1,Inbound train without any special treatment.
3,5,40,497,0,1,Inbound train without any special treatment.
4,5,40,29,0,1,Inbound train without any special treatment.
5,5,40,382,0,1,Inbound train with special treatment.
6,4,40,718,0,1,Inbound train with special treatment.
7,2,40,597,0,1,Inbound train with special treatment.
8,3,40,511,0,1,Inbound train with special treatment.
9,5,40,56,0,1,Inbound train with special treatment.
10,3,40,0,1077,0,Outbound train that leaves the yard from the classification tracks.
11,5,40,0,800,0,Outbound train that leaves the yard from the classification tracks.
12,5,40,0,904,0,Outbound train that leaves the yard from the classification tracks.
13,1,40,0,930,0,Outbound train that leaves the yard from the classification tracks.
14,2,40,0,1175,0,Outbound train that leaves the yard from the classification tracks.
15,4,40,0,1185,0,Outbound train that leaves the yard from the departure tracks.
16,3,40,0,1324,0,Outbound train that leaves the yard from the departure tracks.
17,4,40,0,675,0,Outbound train that leaves the yard from the departure tracks.
18,2,40,0,1108,0,Outbound train that leaves the yard from the departure tracks.
19,1,40,0,1338,0,Outbound train that leaves the yard from the departure tracks.
