Id,dest,cap,arr,dep,inb,type
0,4,40,171,0,1,Inbound train without any special treatment.
1,2,40,728,0,1,Inbound train without any special treatment.
2,3,40,465,0,1,Inbound train with special treatment.
3,2,40,437,0,1,Inbound train with special treatment.
4,4,40,305,0,1,Inbound train with special treatment.
5,1,40,0,976,0,Outbound train that leaves the yard from the classification tracks.
6,2,40,0,678,0,Outbound train that leaves the yard from the classification tracks.
7,4,40,0,1259,0,Outbound train that leaves the yard from the departure tracks.
8,5,40,0,1281,0,Outbound train that leaves the yard from the departure tracks.
9,3,40,0,775,0,Outbound train that leaves the yard from the departure tracks.
