Id,dest,cap,arr,dep,inb,type
0,3,40,510,0,1,Inbound train without any special treatment.
1,5,40,132,0,1,Inbound train without any special treatment.
2,1,40,24,0,1,Inbound train without any special treatment.
3,2,40,153,0,1,Inbound train without any special treatment.
4,3,40,772,0,1,Inbound train without any special treatment.
5,4,40,589,0,1,Inbound train without any special treatment.
6,1,40,435,0,1,Inbound train without any special treatment.
7,1,40,570,0,1,Inbound train without any special treatment.
8,2,40,411,0,1,Inbound train without any special treatment.
9,1,40,279,0,1,Inbound train without any special treatment.
10,5,40,597,0,1,Inbound train with special treatment.
11,2,40,564,0,1,Inbound train with special treatment.
12,2,40,13,0,1,Inbound train with special treatment.
13,5,40,53,0,1,Inbound train with special treatment.
14,3,40,108,0,1,Inbound train with special treatment.
15,4,40,152,0,1,Inbound train with special treatment.
16,2,40,689,0,1,Inbound train with special treatment.
17,5,40,143,0,1,Inbound train with special treatment.
18,4,40,476,0,1,Inbound train with special treatment.
19,4,40,40,0,1,Inbound train with special treatment.
20,4,40,0,855,0,Outbound train that leaves the yard from the classification tracks.
21,1,40,0,646,0,Outbound train that leaves the yard from the classification tracks.
22,3,40,0,1406,0,Outbound train that leaves the yard from the classification tracks.
23,2,40,0,647,0,Outbound train that leaves the yard from the classification tracks.
24,2,40,0,1181,0,Outbound train that leaves the yard from the classification tracks.
25,4,40,0,882,0,Outbound train that leaves the yard from the classification tracks.
26,1,40,0,1243,0,Outbound train that leaves the yard from the classification tracks.
27,4,40,0,796,0,Outbound train that leaves the yard from the classification tracks.
28,4,40,0,662,0,Outbound train that leaves the yard from the classification tracks.
29,5,40,0,789,0,Outbound train that leaves the yard from the classification tracks.
30,5,40,0,1249,0,Outbound train that leaves the yard from the departure tracks.
31,3,40,0,675,0,Outbound train that leaves the yard from the departure tracks.
32,5,40,0,1216,0,Outbound train that leaves the yard from the departure tracks.
33,1,40,0,943,0,Outbound train that leaves the yard from the departure tracks.
34,1,40,0,1204,0,Outbound train that leaves the yard from the departure tracks.
35,5,40,0,1048,0,Outbound train that leaves the yard from the departure tracks.
36,3,40,0,1274,0,Outbound train that leaves the yard from the departure tracks.
37,2,40,0,1188,0,Outbound train that leaves the yard from the departure tracks.
38,2,40,0,664,0,Outbound train that leaves the yard from the departure tracks.
39,3,40,0,897,0,Outbound train that leaves the yard from the departure tracks.
